Temp,Time [d],Volume fraction of AL2CU_C16 (Bulk),Mean radius of AL2CU_C16 (Bulk) [m]
150,0.09788,0.04387,5.72859E-10
150,0.10073,0.04390,5.74852E-10
150,0.10364,0.04393,5.76471E-10
150,0.10676,0.04396,5.785E-10
150,0.10994,0.04398,5.80604E-10
150,0.11320,0.04401,5.82462E-10
150,0.11661,0.04403,5.84388E-10
150,0.12015,0.04405,5.86708E-10
150,0.12366,0.04408,5.88655E-10
150,0.12733,0.04411,5.90514E-10
150,0.13114,0.04413,5.92424E-10
150,0.13512,0.04415,5.94772E-10
150,0.13905,0.04418,5.96545E-10
150,0.14309,0.04420,5.98492E-10
150,0.14725,0.04422,6.00481E-10
150,0.15136,0.04424,6.02827E-10
150,0.15559,0.04426,6.04447E-10
150,0.15993,0.04428,6.06446E-10
150,0.16433,0.04430,6.0852E-10
150,0.16882,0.04432,6.10696E-10
150,0.17339,0.04434,6.12601E-10
150,0.17806,0.04436,6.14578E-10
150,0.18281,0.04437,6.1679E-10
150,0.18764,0.04439,6.18727E-10
150,0.19254,0.04441,6.20743E-10
150,0.19754,0.04442,6.22747E-10
150,0.20262,0.04444,6.24508E-10
150,0.20786,0.04446,6.26336E-10
150,0.21302,0.04447,6.28718E-10
150,0.21845,0.04449,6.30547E-10
150,0.22400,0.04451,6.32675E-10
150,0.22939,0.04452,6.34701E-10
150,0.23492,0.04454,6.36438E-10
150,0.24058,0.04455,6.38515E-10
150,0.24639,0.04457,6.40618E-10
150,0.25235,0.04458,6.42449E-10
150,0.26115,0.04461,6.45344E-10
150,0.27014,0.04462,6.48621E-10
150,0.27943,0.04464,6.51496E-10
150,0.28894,0.04466,6.54284E-10
150,0.29883,0.04468,6.57107E-10
150,0.30913,0.04470,6.60269E-10
150,0.31942,0.04472,6.63231E-10
150,0.32979,0.04474,6.66399E-10
150,0.34020,0.04476,6.69173E-10
150,0.35071,0.04477,6.71866E-10
150,0.36150,0.04479,6.75094E-10
150,0.37306,0.04481,6.77934E-10
150,0.38428,0.04482,6.80868E-10
150,0.39562,0.04484,6.83805E-10
150,0.40729,0.04485,6.86833E-10
150,0.41913,0.04487,6.89328E-10
150,0.43152,0.04488,6.92388E-10
150,0.44449,0.04490,6.95422E-10
150,0.45760,0.04491,6.98283E-10
150,0.47125,0.04493,7.0144E-10
150,0.48512,0.04494,7.04401E-10
150,0.49909,0.04496,7.07422E-10
150,0.51358,0.04497,7.10713E-10
150,0.52823,0.04498,7.13663E-10
150,0.54349,0.04500,7.16708E-10
150,0.55889,0.04501,7.19772E-10
150,0.57468,0.04502,7.22942E-10
150,0.59046,0.04504,7.26022E-10
150,0.60674,0.04505,7.29032E-10
150,0.62314,0.04506,7.32132E-10
150,0.63999,0.04508,7.35062E-10
150,0.65732,0.04509,7.38319E-10
150,0.67518,0.04510,7.41349E-10
150,0.69325,0.04511,7.44466E-10
150,0.71128,0.04512,7.47617E-10
150,0.73019,0.04514,7.50672E-10
150,0.74974,0.04515,7.54032E-10
150,0.76877,0.04516,7.5697E-10
150,0.78843,0.04517,7.60175E-10
150,0.81522,0.04518,7.64368E-10
150,0.83558,0.04519,7.67317E-10
150,0.85718,0.04520,7.70579E-10
150,0.87874,0.04521,7.73952E-10
150,0.90127,0.04523,7.77045E-10
150,0.92345,0.04524,7.80233E-10
150,0.94635,0.04525,7.83548E-10
150,0.96880,0.04526,7.86523E-10
150,0.99262,0.04527,7.89854E-10
150,1.01590,0.04527,7.93035E-10
150,1.03992,0.04528,7.96166E-10
150,1.06533,0.04529,7.99421E-10
150,1.09083,0.04530,8.027E-10
150,1.12488,0.04531,8.07096E-10
150,1.15918,0.04533,8.11174E-10
150,1.19548,0.04534,8.15562E-10
150,1.23248,0.04535,8.19875E-10
150,1.26164,0.04536,8.23274E-10
150,1.30032,0.04537,8.27676E-10
150,1.34001,0.04538,8.32127E-10
150,1.38049,0.04539,8.36502E-10
150,1.42298,0.04540,8.41224E-10
150,1.46505,0.04541,8.4569E-10
150,1.50923,0.04542,8.50256E-10
150,1.55475,0.04544,8.54646E-10
150,1.60093,0.04545,8.59397E-10
150,1.64879,0.04546,8.64044E-10
150,1.69736,0.04547,8.68612E-10
150,1.74701,0.04548,8.73248E-10
150,1.79858,0.04549,8.77864E-10
150,1.85025,0.04550,8.82543E-10
150,1.90399,0.04551,8.8736E-10
150,1.95907,0.04552,8.91921E-10
150,2.01556,0.04552,8.96877E-10
150,2.07276,0.04553,9.01523E-10
150,2.17550,0.04555,9.09767E-10
150,2.23711,0.04556,9.14647E-10
150,2.30014,0.04557,9.19578E-10
150,2.36346,0.04558,9.24385E-10
150,2.42867,0.04558,9.2913E-10
150,2.49583,0.04559,9.34231E-10
150,2.56423,0.04560,9.39015E-10
150,2.63420,0.04561,9.4399E-10
150,2.70604,0.04562,9.48968E-10
150,2.77990,0.04562,9.53864E-10
150,2.85383,0.04563,9.58945E-10
150,2.93096,0.04564,9.64002E-10
150,3.00952,0.04565,9.69011E-10
150,3.09004,0.04565,9.74041E-10
150,3.17123,0.04566,9.78978E-10
150,3.25516,0.04567,9.8418E-10
150,3.34155,0.04568,9.89342E-10
150,3.42852,0.04568,9.94396E-10
150,3.51857,0.04569,9.99604E-10
150,3.61042,0.04570,1.00493E-09
150,3.70564,0.04570,1.01015E-09
150,3.79940,0.04571,1.01525E-09
150,3.89780,0.04572,1.0206E-09
150,3.99832,0.04572,1.02596E-09
150,4.10173,0.04573,1.03128E-09
150,4.20506,0.04574,1.03654E-09
150,4.30873,0.04574,1.04171E-09
150,4.41892,0.04575,1.04712E-09
150,4.53081,0.04576,1.05263E-09
150,4.64556,0.04576,1.05789E-09
150,4.76264,0.04577,1.06344E-09
150,4.88130,0.04577,1.06892E-09
150,5.00426,0.04578,1.07451E-09
150,5.12832,0.04579,1.0799E-09
150,5.25716,0.04579,1.08564E-09
150,5.38455,0.04580,1.09113E-09
150,5.51247,0.04580,1.09649E-09
150,5.64116,0.04581,1.10192E-09
150,5.78057,0.04581,1.10754E-09
150,5.91630,0.04582,1.113E-09
150,6.05640,0.04582,1.11855E-09
150,6.20245,0.04583,1.12424E-09
150,6.35342,0.04584,1.12992E-09
150,6.50240,0.04584,1.13563E-09
150,6.69045,0.04585,1.14277E-09
150,6.87724,0.04585,1.14961E-09
150,7.07471,0.04586,1.15676E-09
150,7.27756,0.04587,1.16403E-09
150,7.48150,0.04587,1.17132E-09
150,7.69522,0.04588,1.17876E-09
150,7.91139,0.04588,1.18622E-09
150,8.13421,0.04589,1.1938E-09
150,8.36102,0.04590,1.20143E-09
150,8.58982,0.04590,1.20899E-09
150,8.82235,0.04591,1.21654E-09
150,9.06214,0.04591,1.22433E-09
150,9.30514,0.04592,1.23199E-09
150,9.55346,0.04592,1.2398E-09
150,9.80747,0.04593,1.24763E-09
150,10.06504,0.04593,1.25551E-09
150,10.32406,0.04594,1.26334E-09
150,10.59084,0.04594,1.27116E-09
150,10.86773,0.04595,1.27924E-09
150,11.14636,0.04595,1.28744E-09
150,11.42971,0.04596,1.29538E-09
150,11.72109,0.04597,1.3036E-09
150,12.01642,0.04597,1.31188E-09
150,12.31919,0.04597,1.32006E-09
150,12.62514,0.04598,1.32829E-09
150,12.94156,0.04598,1.33678E-09
150,13.26115,0.04599,1.34508E-09
150,13.58515,0.04599,1.35349E-09
150,13.91584,0.04600,1.36186E-09
150,14.25419,0.04600,1.37045E-09
150,14.59926,0.04601,1.37901E-09
150,14.94968,0.04601,1.38758E-09
150,15.31089,0.04602,1.39636E-09
150,15.67529,0.04602,1.40513E-09
150,16.05002,0.04602,1.41399E-09
150,16.43145,0.04603,1.42284E-09
150,16.89554,0.04603,1.43338E-09
150,17.29467,0.04604,1.44253E-09
150,17.69993,0.04604,1.4515E-09
150,18.19661,0.04605,1.46228E-09
150,18.70122,0.04605,1.47335E-09
150,19.22394,0.04606,1.48445E-09
150,19.75610,0.04606,1.49548E-09
150,20.29453,0.04607,1.50658E-09
150,20.85156,0.04607,1.51792E-09
150,21.41789,0.04607,1.52919E-09
150,22.00033,0.04608,1.54061E-09
150,22.59307,0.04608,1.55209E-09
150,23.20268,0.04609,1.56361E-09
150,23.82280,0.04609,1.57529E-09
150,24.45474,0.04610,1.58694E-09
150,25.10171,0.04610,1.59859E-09
150,25.76567,0.04610,1.61047E-09
150,26.44946,0.04611,1.62258E-09
150,27.14298,0.04611,1.63463E-09
150,27.85387,0.04612,1.6467E-09
150,28.56630,0.04612,1.65875E-09
150,29.31094,0.04612,1.6711E-09
150,30.07147,0.04613,1.68356E-09
150,30.85292,0.04613,1.69605E-09
150,31.64985,0.04613,1.70858E-09
150,32.46580,0.04614,1.7213E-09
150,33.28046,0.04614,1.73392E-09
150,34.13434,0.04614,1.74678E-09
150,35.00212,0.04615,1.75966E-09
150,35.88879,0.04615,1.77262E-09
150,36.80466,0.04615,1.78573E-09
150,37.73661,0.04616,1.79901E-09
150,38.68796,0.04616,1.8123E-09
150,39.62070,0.04616,1.82528E-09
150,40.57559,0.04617,1.83815E-09
150,41.57799,0.04617,1.85148E-09
150,43.12910,0.04618,1.8719E-09
150,44.20431,0.04618,1.8857E-09
150,45.27438,0.04618,1.89923E-09
150,46.38411,0.04619,1.91316E-09
150,47.53417,0.04619,1.92724E-09
150,48.69424,0.04619,1.9412E-09
150,49.90076,0.04619,1.95563E-09
150,51.13325,0.04620,1.97003E-09
150,52.35374,0.04620,1.98431E-09
150,53.63368,0.04620,1.99873E-09
150,54.97988,0.04620,2.01418E-09
150,56.35238,0.04621,2.02932E-09
150,57.88095,0.04621,2.04603E-09
150,59.42220,0.04622,2.06261E-09
150,60.97997,0.04622,2.07908E-09
150,62.57145,0.04622,2.09542E-09
150,64.20652,0.04623,2.11214E-09
150,65.85163,0.04623,2.12858E-09
150,67.52158,0.04623,2.145E-09
150,69.22219,0.04623,2.16151E-09
150,70.96248,0.04624,2.17812E-09
150,72.73936,0.04624,2.19489E-09
150,74.55653,0.04624,2.21169E-09
150,76.46069,0.04625,2.22897E-09
150,78.31141,0.04624,2.24562E-09
150,80.39817,0.04625,2.2639E-09
150,82.32256,0.04625,2.28078E-09
150,84.47872,0.04626,2.29914E-09
150,86.55393,0.04626,2.31651E-09
150,88.82559,0.04626,2.33526E-09
150,91.20472,0.04626,2.35472E-09
150,93.60403,0.04626,2.37378E-09
150,96.06027,0.04626,2.39299E-09
150,98.30777,0.04627,2.41041E-09
150,100.00000,0.04626,2.42343E-09
155,0.00124,1.01816E-18,2.89584E-10
155,0.00137,2.28257E-17,2.89706E-10
155,0.00142,6.59841E-17,2.89897E-10
155,0.00147,2.06671E-16,2.89962E-10
155,0.00152,6.471E-16,2.90006E-10
155,0.00158,2.02723E-15,2.90038E-10
155,0.00165,6.34887E-15,2.90028E-10
155,0.00172,1.98831E-14,2.90055E-10
155,0.00179,6.22573E-14,2.90085E-10
155,0.00188,1.94838E-13,2.90082E-10
155,0.00197,6.0972E-13,2.90122E-10
155,0.00206,1.90764E-12,2.9017E-10
155,0.00217,5.96669E-12,2.9022E-10
155,0.00229,1.86582E-11,2.90288E-10
155,0.00242,5.80545E-11,2.9037E-10
155,0.00255,1.61537E-10,2.90496E-10
155,0.00269,4.0858E-10,2.90642E-10
155,0.00282,9.51666E-10,2.90814E-10
155,0.00295,2.0636E-09,2.90985E-10
155,0.00308,4.20381E-09,2.91193E-10
155,0.00321,8.10616E-09,2.91414E-10
155,0.00335,1.48874E-08,2.91618E-10
155,0.00348,2.61845E-08,2.91831E-10
155,0.00361,4.42998E-08,2.92021E-10
155,0.00374,7.24027E-08,2.92236E-10
155,0.00387,1.14674E-07,2.92413E-10
155,0.00400,1.76602E-07,2.9264E-10
155,0.00414,2.65132E-07,2.92876E-10
155,0.00427,3.88917E-07,2.93122E-10
155,0.00440,5.58564E-07,2.93388E-10
155,0.00453,7.86814E-07,2.93648E-10
155,0.00466,1.08893E-06,2.9395E-10
155,0.00479,1.48268E-06,2.94262E-10
155,0.00493,1.98847E-06,2.94561E-10
155,0.00506,2.62982E-06,2.94868E-10
155,0.00519,3.4334E-06,2.95183E-10
155,0.00532,4.42828E-06,2.95479E-10
155,0.00545,5.64808E-06,2.95801E-10
155,0.00558,7.12931E-06,2.96131E-10
155,0.00571,8.91149E-06,2.96439E-10
155,0.00598,0.00001,2.97155E-10
155,0.00624,0.00002,2.97947E-10
155,0.00650,0.00003,2.98744E-10
155,0.00676,0.00004,2.99572E-10
155,0.00702,0.00005,3.00413E-10
155,0.00728,0.00007,3.01288E-10
155,0.00754,0.00010,3.02238E-10
155,0.00780,0.00012,3.03266E-10
155,0.00805,0.00016,3.04308E-10
155,0.00831,0.00020,3.05391E-10
155,0.00857,0.00025,3.06504E-10
155,0.00882,0.00031,3.07664E-10
155,0.00908,0.00037,3.08904E-10
155,0.00934,0.00045,3.10222E-10
155,0.00959,0.00054,3.11566E-10
155,0.00984,0.00064,3.12966E-10
155,0.01010,0.00075,3.14401E-10
155,0.01035,0.00088,3.15919E-10
155,0.01060,0.00102,3.17496E-10
155,0.01086,0.00118,3.19157E-10
155,0.01124,0.00144,3.21756E-10
155,0.01161,0.00175,3.24504E-10
155,0.01199,0.00211,3.27401E-10
155,0.01235,0.00248,3.30306E-10
155,0.01265,0.00283,3.32958E-10
155,0.01299,0.00327,3.36122E-10
155,0.01337,0.00380,3.39695E-10
155,0.01369,0.00430,3.42959E-10
155,0.01403,0.00487,3.46571E-10
155,0.01439,0.00551,3.50466E-10
155,0.01475,0.00621,3.54598E-10
155,0.01511,0.00696,3.58946E-10
155,0.01547,0.00776,3.63526E-10
155,0.01584,0.00861,3.68222E-10
155,0.01623,0.00958,3.73501E-10
155,0.01662,0.01058,3.78917E-10
155,0.01701,0.01163,3.84472E-10
155,0.01750,0.01296,3.91603E-10
155,0.01791,0.01413,3.97774E-10
155,0.01835,0.01539,4.04491E-10
155,0.01879,0.01667,4.11325E-10
155,0.01924,0.01799,4.18364E-10
155,0.01970,0.01933,4.25559E-10
155,0.02017,0.02070,4.32986E-10
155,0.02065,0.02204,4.40301E-10
155,0.02115,0.02342,4.47816E-10
155,0.02166,0.02477,4.55239E-10
155,0.02218,0.02611,4.62554E-10
155,0.02271,0.02738,4.69478E-10
155,0.02326,0.02865,4.76299E-10
155,0.02381,0.02985,4.82736E-10
155,0.02438,0.03100,4.888E-10
155,0.02496,0.03209,4.94495E-10
155,0.02555,0.03313,4.99846E-10
155,0.02617,0.03411,5.04869E-10
155,0.02682,0.03505,5.09505E-10
155,0.02745,0.03587,5.13661E-10
155,0.02811,0.03665,5.17443E-10
155,0.02880,0.03737,5.21063E-10
155,0.02952,0.03804,5.24306E-10
155,0.03027,0.03866,5.27455E-10
155,0.03098,0.03917,5.29992E-10
155,0.03179,0.03968,5.32714E-10
155,0.03262,0.04014,5.3503E-10
155,0.03346,0.04055,5.37133E-10
155,0.03431,0.04090,5.39163E-10
155,0.03514,0.04120,5.41036E-10
155,0.03608,0.04150,5.42792E-10
155,0.03699,0.04174,5.44646E-10
155,0.03800,0.04198,5.46147E-10
155,0.03912,0.04220,5.48105E-10
155,0.04010,0.04237,5.49414E-10
155,0.04118,0.04253,5.51015E-10
155,0.04238,0.04268,5.52626E-10
155,0.04371,0.04281,5.54603E-10
155,0.04482,0.04292,5.5583E-10
155,0.04603,0.04301,5.57395E-10
155,0.04737,0.04310,5.59052E-10
155,0.04933,0.04319,5.62024E-10
155,0.05097,0.04327,5.637E-10
155,0.05276,0.04335,5.65822E-10
155,0.05405,0.04339,5.6743E-10
155,0.05539,0.04342,5.69464E-10
155,0.05680,0.04347,5.70628E-10
155,0.05831,0.04350,5.72706E-10
155,0.05987,0.04354,5.74314E-10
155,0.06149,0.04358,5.75981E-10
155,0.06322,0.04361,5.7794E-10
155,0.06502,0.04364,5.79719E-10
155,0.06694,0.04368,5.81528E-10
155,0.06886,0.04370,5.84156E-10
155,0.07081,0.04373,5.85904E-10
155,0.07290,0.04377,5.87716E-10
155,0.07510,0.04378,5.90284E-10
155,0.07727,0.04382,5.9204E-10
155,0.07958,0.04385,5.93723E-10
155,0.08185,0.04387,5.96146E-10
155,0.08427,0.04390,5.97909E-10
155,0.08666,0.04392,6.00264E-10
155,0.08919,0.04395,6.01977E-10
155,0.09167,0.04397,6.04469E-10
155,0.09430,0.04399,6.06606E-10
155,0.09688,0.04402,6.08152E-10
155,0.09961,0.04404,6.10422E-10
155,0.10230,0.04406,6.12582E-10
155,0.10506,0.04408,6.14826E-10
155,0.10789,0.04411,6.16456E-10
155,0.11080,0.04413,6.18527E-10
155,0.11378,0.04415,6.20682E-10
155,0.11668,0.04416,6.22841E-10
155,0.11965,0.04418,6.24666E-10
155,0.12270,0.04420,6.26865E-10
155,0.12585,0.04422,6.28598E-10
155,0.12902,0.04424,6.30799E-10
155,0.13229,0.04426,6.3258E-10
155,0.13546,0.04427,6.34837E-10
155,0.13870,0.04429,6.36637E-10
155,0.14207,0.04430,6.38875E-10
155,0.14711,0.04433,6.41774E-10
155,0.15062,0.04435,6.43519E-10
155,0.15421,0.04436,6.45875E-10
155,0.15787,0.04438,6.47567E-10
155,0.16319,0.04439,6.50771E-10
155,0.16863,0.04442,6.5352E-10
155,0.17447,0.04444,6.56802E-10
155,0.18005,0.04446,6.59578E-10
155,0.18597,0.04448,6.62371E-10
155,0.19208,0.04450,6.65527E-10
155,0.19823,0.04452,6.68485E-10
155,0.20425,0.04454,6.71037E-10
155,0.21050,0.04456,6.74036E-10
155,0.21690,0.04457,6.77065E-10
155,0.22387,0.04459,6.79976E-10
155,0.23088,0.04461,6.83049E-10
155,0.23817,0.04463,6.85995E-10
155,0.24555,0.04465,6.88976E-10
155,0.25303,0.04467,6.91965E-10
155,0.26075,0.04468,6.95257E-10
155,0.26854,0.04470,6.98127E-10
155,0.27664,0.04472,7.01137E-10
155,0.28462,0.04473,7.04181E-10
155,0.29288,0.04475,7.07286E-10
155,0.30135,0.04476,7.10464E-10
155,0.31005,0.04478,7.13428E-10
155,0.31904,0.04479,7.16475E-10
155,0.32826,0.04481,7.19544E-10
155,0.33745,0.04482,7.22719E-10
155,0.34692,0.04484,7.25708E-10
155,0.35668,0.04485,7.28941E-10
155,0.36631,0.04487,7.3185E-10
155,0.37598,0.04488,7.34821E-10
155,0.38600,0.04489,7.38233E-10
155,0.39639,0.04491,7.41086E-10
155,0.40717,0.04492,7.44454E-10
155,0.41809,0.04493,7.47461E-10
155,0.42908,0.04494,7.50545E-10
155,0.43985,0.04496,7.5362E-10
155,0.45133,0.04497,7.56899E-10
155,0.46282,0.04498,7.59788E-10
155,0.47486,0.04499,7.63107E-10
155,0.48722,0.04500,7.66304E-10
155,0.49978,0.04502,7.69552E-10
155,0.51174,0.04503,7.72499E-10
155,0.52447,0.04504,7.7583E-10
155,0.53693,0.04505,7.78697E-10
155,0.55926,0.04507,7.84176E-10
155,0.57264,0.04508,7.87251E-10
155,0.58616,0.04509,7.90512E-10
155,0.60007,0.04510,7.93672E-10
155,0.61418,0.04511,7.96654E-10
155,0.62895,0.04512,7.99938E-10
155,0.64401,0.04513,8.03301E-10
155,0.65969,0.04514,8.06534E-10
155,0.67513,0.04515,8.09709E-10
155,0.69133,0.04516,8.13291E-10
155,0.71275,0.04517,8.1746E-10
155,0.72965,0.04518,8.20891E-10
155,0.74680,0.04519,8.24173E-10
155,0.76961,0.04520,8.28775E-10
155,0.79310,0.04522,8.32989E-10
155,0.81767,0.04523,8.3768E-10
155,0.84257,0.04524,8.42064E-10
155,0.86843,0.04525,8.46871E-10
155,0.89455,0.04527,8.51283E-10
155,0.92114,0.04528,8.55871E-10
155,0.94831,0.04529,8.60383E-10
155,0.97647,0.04530,8.65039E-10
155,1.00513,0.04531,8.69665E-10
155,1.03453,0.04532,8.74261E-10
155,1.06518,0.04533,8.79053E-10
155,1.09612,0.04534,8.83725E-10
155,1.12812,0.04535,8.88597E-10
155,1.16063,0.04536,8.93261E-10
155,1.19372,0.04537,8.98059E-10
155,1.22752,0.04538,9.02688E-10
155,1.26208,0.04539,9.0743E-10
155,1.29764,0.04540,9.12296E-10
155,1.33420,0.04541,9.17148E-10
155,1.37153,0.04542,9.22073E-10
155,1.40965,0.04543,9.26946E-10
155,1.44874,0.04544,9.31867E-10
155,1.48888,0.04545,9.36886E-10
155,1.52964,0.04546,9.41647E-10
155,1.57135,0.04547,9.4667E-10
155,1.61383,0.04548,9.51588E-10
155,1.65739,0.04548,9.5655E-10
155,1.70205,0.04549,9.61598E-10
155,1.74732,0.04550,9.66483E-10
155,1.79412,0.04551,9.71601E-10
155,1.84130,0.04552,9.76764E-10
155,1.90339,0.04553,9.83232E-10
155,1.95300,0.04554,9.88214E-10
155,2.00508,0.04554,9.93383E-10
155,2.05691,0.04555,9.98539E-10
155,2.11127,0.04556,1.00379E-09
155,2.16598,0.04557,1.00911E-09
155,2.22226,0.04557,1.01431E-09
155,2.27835,0.04558,1.01953E-09
155,2.33595,0.04559,1.02466E-09
155,2.39633,0.04560,1.03003E-09
155,2.45765,0.04560,1.03541E-09
155,2.51966,0.04561,1.0407E-09
155,2.58453,0.04562,1.04623E-09
155,2.64950,0.04562,1.05147E-09
155,2.71677,0.04563,1.05704E-09
155,2.78474,0.04564,1.06233E-09
155,2.85410,0.04564,1.06784E-09
155,2.92197,0.04565,1.07315E-09
155,2.99155,0.04566,1.07844E-09
155,3.06267,0.04566,1.08376E-09
155,3.13765,0.04567,1.08916E-09
155,3.21270,0.04568,1.09459E-09
155,3.29155,0.04568,1.10019E-09
155,3.37113,0.04569,1.10589E-09
155,3.45369,0.04569,1.11148E-09
155,3.53512,0.04570,1.11696E-09
155,3.63610,0.04571,1.12375E-09
155,3.74255,0.04571,1.13065E-09
155,3.85165,0.04572,1.13775E-09
155,3.94244,0.04573,1.14344E-09
155,4.03486,0.04573,1.14921E-09
155,4.15327,0.04574,1.15647E-09
155,4.25029,0.04574,1.16238E-09
155,4.37325,0.04575,1.16971E-09
155,4.49855,0.04576,1.17712E-09
155,4.62648,0.04576,1.18451E-09
155,4.75597,0.04577,1.19192E-09
155,4.89050,0.04578,1.19959E-09
155,5.08054,0.04579,1.21016E-09
155,5.21989,0.04579,1.21786E-09
155,5.36236,0.04580,1.22553E-09
155,5.50708,0.04580,1.23319E-09
155,5.65393,0.04581,1.24102E-09
155,5.80492,0.04582,1.24891E-09
155,5.95898,0.04582,1.25678E-09
155,6.11622,0.04583,1.26468E-09
155,6.27593,0.04583,1.27269E-09
155,6.43969,0.04584,1.28073E-09
155,6.60823,0.04584,1.28887E-09
155,6.77789,0.04585,1.29705E-09
155,6.95189,0.04586,1.30529E-09
155,7.12901,0.04586,1.31347E-09
155,7.30862,0.04587,1.32163E-09
155,7.49268,0.04587,1.33008E-09
155,7.68039,0.04588,1.33846E-09
155,7.86972,0.04588,1.34672E-09
155,8.06542,0.04589,1.35525E-09
155,8.26310,0.04589,1.36381E-09
155,8.46431,0.04590,1.37233E-09
155,8.67042,0.04590,1.38089E-09
155,8.87952,0.04591,1.38954E-09
155,9.09437,0.04591,1.39821E-09
155,9.31321,0.04592,1.40702E-09
155,9.53468,0.04592,1.41576E-09
155,9.76290,0.04593,1.42476E-09
155,9.99359,0.04593,1.43365E-09
155,10.23190,0.04593,1.44259E-09
155,10.51880,0.04594,1.45345E-09
155,10.76675,0.04594,1.46256E-09
155,11.02085,0.04595,1.47178E-09
155,11.32877,0.04595,1.48275E-09
155,11.64125,0.04596,1.49381E-09
155,11.96301,0.04596,1.50507E-09
155,12.29377,0.04597,1.51631E-09
155,12.63079,0.04597,1.52767E-09
155,13.03315,0.04598,1.54098E-09
155,13.38440,0.04598,1.55242E-09
155,13.74724,0.04599,1.56402E-09
155,14.11711,0.04599,1.57563E-09
155,14.49801,0.04600,1.58746E-09
155,14.88193,0.04600,1.59928E-09
155,15.27763,0.04601,1.6111E-09
155,15.67964,0.04601,1.62313E-09
155,16.08277,0.04602,1.63493E-09
155,16.51174,0.04602,1.64714E-09
155,16.94067,0.04602,1.65932E-09
155,17.38362,0.04603,1.67166E-09
155,17.84014,0.04603,1.68422E-09
155,18.30416,0.04604,1.69682E-09
155,18.77413,0.04604,1.70928E-09
155,19.26154,0.04604,1.72207E-09
155,19.75514,0.04605,1.73478E-09
155,20.26445,0.04605,1.74771E-09
155,20.78604,0.04606,1.76073E-09
155,21.32246,0.04606,1.77389E-09
155,21.84587,0.04606,1.78661E-09
155,22.38118,0.04607,1.79948E-09
155,22.93735,0.04607,1.81261E-09
155,23.51101,0.04607,1.82582E-09
155,24.09602,0.04608,1.83919E-09
155,24.69123,0.04608,1.85251E-09
155,25.29261,0.04608,1.86582E-09
155,25.92727,0.04609,1.87966E-09
155,26.57375,0.04609,1.89354E-09
155,27.23140,0.04609,1.90746E-09
155,27.91349,0.04610,1.92155E-09
155,28.60241,0.04610,1.93571E-09
155,29.29623,0.04610,1.94971E-09
155,30.00090,0.04611,1.96389E-09
155,30.71180,0.04611,1.97778E-09
155,32.09376,0.04612,2.00435E-09
155,32.84842,0.04612,2.01856E-09
155,33.71589,0.04612,2.03464E-09
155,34.60915,0.04613,2.05085E-09
155,35.47286,0.04613,2.06642E-09
155,36.37742,0.04614,2.08246E-09
155,37.26534,0.04613,2.09783E-09
155,38.19811,0.04614,2.11371E-09
155,39.09958,0.04614,2.12901E-09
155,40.05373,0.04615,2.14479E-09
155,41.13508,0.04615,2.16244E-09
155,42.23451,0.04615,2.18022E-09
155,43.35187,0.04616,2.19783E-09
155,44.49296,0.04616,2.21549E-09
155,45.64546,0.04616,2.23308E-09
155,46.81445,0.04616,2.25079E-09
155,48.00473,0.04617,2.2683E-09
155,49.22075,0.04617,2.28605E-09
155,50.46062,0.04617,2.30374E-09
155,51.71679,0.04618,2.32153E-09
155,52.99213,0.04618,2.33919E-09
155,54.33319,0.04618,2.35738E-09
155,55.75058,0.04618,2.37648E-09
155,57.15120,0.04619,2.395E-09
155,58.55346,0.04619,2.41339E-09
155,59.94224,0.04619,2.43116E-09
155,61.35190,0.04619,2.4491E-09
155,62.99442,0.04620,2.46923E-09
155,64.60799,0.04619,2.48902E-09
155,66.29901,0.04620,2.50912E-09
155,68.53778,0.04620,2.53559E-09
155,70.33168,0.04620,2.55607E-09
155,72.19038,0.04621,2.57722E-09
155,74.15111,0.04621,2.59915E-09
155,76.05160,0.04621,2.62046E-09
155,78.06584,0.04621,2.64183E-09
155,80.10525,0.04621,2.66362E-09
155,81.97387,0.04622,2.68368E-09
